OrderID,FromLoc,ToLoc,Size,OrderDay,LatestDeliveryDay
L09211,10451,10002,41,12,16
L09212,10451,10082,41,12,14
L09213,10008,10015,41,12,14
L09214,10549,10110,40,12,17
L09215,10549,10197,40,12,14
L09216,10549,10579,40,12,16
L09217,10549,10444,40,12,15
L09218,10451,10082,40,12,16
L09219,10452,10676,39,12,17
L09220,10451,10551,39,12,14
L09221,10549,10448,39,12,14
L09222,10549,10525,39,12,17
L09223,10417,10280,39,12,14
L09224,10263,10273,39,12,13
L09225,10430,10549,38,12,16
L09226,10451,10067,38,12,16
L09227,10451,10452,38,12,13
L09228,10002,10429,38,12,17
L09229,10549,10434,38,12,15
L09230,10549,10349,38,12,17
L09231,10780,10181,38,12,16
L09232,10451,10650,38,12,15
L09233,10451,10657,37,12,16
L09234,10451,10085,37,12,17
L09235,10451,10082,37,12,16
L09236,10451,10273,37,12,17
L09237,10451,10600,37,12,18
L09238,10451,10338,37,12,14
L09239,10549,10025,37,12,16
L09240,10549,10095,37,12,16
L09241,10429,10826,37,12,18
L09242,10451,10461,36,12,17
L09243,10451,10391,36,12,17
L09244,10451,10130,36,12,16
L09245,10451,10433,36,12,16
L09246,10451,10073,36,12,15
L09247,10549,10467,36,12,16
L09248,10549,10003,36,12,17
L09249,10452,10193,36,12,16
L09250,10451,10458,36,12,17
L09251,10834,10350,36,12,13
L09252,10451,10110,36,12,17
L09253,10451,10200,35,12,14
L09254,10451,10321,35,12,16
L09255,10429,10097,35,12,16
L09256,10451,10461,35,12,15
L09257,10426,10472,35,12,17
L09258,10426,10476,35,12,17
L09259,10429,10289,35,12,16
L09260,10549,10095,35,12,15
L09261,10549,10469,35,12,17
L09262,10451,10475,35,12,17
L09263,10452,10349,35,12,17
L09264,10451,10520,35,12,16
L09265,10451,10082,35,12,14
L09266,10549,10073,34,12,15
L09267,10429,10483,34,12,16
L09268,10549,10875,34,12,16
L09269,10549,10076,34,12,16
L09270,10549,10403,34,12,15
L09271,10451,10016,34,12,17
L09272,10451,10082,34,12,16
L09273,10429,10713,34,12,14
L09274,10452,10451,34,12,15
L09275,10549,10471,34,12,17
L09276,10549,10445,34,12,14
L09277,10451,10243,34,12,17
L09278,10451,10289,34,12,17
L09279,10451,10438,34,12,13
L09280,10429,10289,34,12,18
L09281,10451,10206,34,12,16
L09282,10451,10203,34,12,15
L09283,10451,10913,34,12,14
L09284,10429,10012,34,12,16
L09285,10549,10545,34,12,13
L09286,10452,10342,33,12,16
L09287,10549,10003,33,12,16
L09288,10417,10950,33,12,16
L09289,10451,10716,33,12,14
L09290,10430,10420,33,12,13
L09291,10451,10520,32,12,15
L09292,10429,10581,32,12,16
L09293,10451,10464,32,12,16
L09294,10549,10434,32,12,16
L09295,10429,10082,32,12,16
L09296,10549,10205,32,12,15
L09297,10451,10475,32,12,17
L09298,10780,10181,32,12,17
L09299,10451,10817,32,12,16
L09300,10451,10587,32,12,14
L09301,10549,10547,32,12,14
L09302,10451,10762,32,12,17
L09303,10451,10843,32,12,16
L09304,10451,10190,32,12,15
L09305,10549,10082,32,12,15
L09306,10451,10082,32,12,14
L09307,10451,10446,31,12,14
L09308,10549,10450,31,12,16
L09309,10451,10418,31,12,14
L09310,10451,10080,31,12,15
L09311,10451,10826,31,12,18
L09312,10451,10581,31,12,15
L09313,10426,10549,31,12,14
L09314,10451,10025,31,12,15
L09315,10549,10737,31,12,15
L09316,10549,10551,31,12,13
L09317,10549,10012,31,12,17
L09318,10451,10734,31,12,17
L09319,10549,10554,31,12,15
L09320,10451,10441,31,12,15
L09321,10451,10200,31,12,15
L09322,10451,10200,31,12,14
L09323,10549,10433,31,12,14
L09324,10549,10200,30,12,15
L09325,10451,10169,30,12,15
L09326,10451,10095,30,12,16
L09327,10451,10200,30,12,16
L09328,10451,10390,30,12,15
L09329,10451,10064,30,12,15
L09330,10549,10555,30,12,13
L09331,10549,10079,30,12,15
L09332,10545,10668,30,12,15
L09333,10549,10472,30,12,16
L09334,10549,10450,30,12,16
L09335,10429,10273,30,12,16
L09336,10451,10082,30,12,16
L09337,10430,10434,30,12,14
L09338,10549,10427,30,12,16
L09339,10328,10431,30,12,17
L09340,10451,10581,30,12,16
L09341,10451,10788,30,12,16
L09342,10417,10278,30,12,17
L09343,10549,10002,30,12,16
L09344,10549,10403,30,12,15
L09345,10549,10350,29,12,16
L09346,10426,10419,29,12,15
L09347,10451,10458,29,12,15
L09348,10451,10933,29,12,14
L09349,10451,10082,29,12,16
L09350,10549,10058,29,12,15
L09351,10430,10200,29,12,14
L09352,10549,10843,29,12,18
L09353,10452,10616,29,12,17
L09354,10549,10191,29,12,14
L09355,10350,10451,29,12,17
L09356,10549,10433,29,12,16
L09357,10780,10214,29,12,15
L09358,10451,10015,29,12,16
L09359,10430,10059,29,12,17
L09360,10549,10321,29,12,18
L09361,10451,10654,29,12,15
L09362,10780,10826,29,12,17
L09363,10429,10338,29,12,15
L09364,10549,10472,28,12,16
L09365,10547,10058,28,12,16
L09366,10549,10469,28,12,16
L09367,10554,10462,28,12,15
L09368,10015,10350,28,12,15
L09369,10452,10788,28,12,15
L09370,10451,10520,28,12,17
L09371,10549,10273,28,12,16
L09372,10549,10600,28,12,18
L09373,10780,10927,28,12,16
L09374,10451,10700,28,12,15
L09375,10549,10800,28,12,17
L09376,10451,10520,28,12,16
L09377,10600,10431,28,12,17
L09378,10016,10431,28,12,16
L09379,10451,10781,28,12,15
L09380,10549,10735,27,12,15
L09381,10451,10800,27,12,18
L09382,10549,10475,27,12,16
L09383,10451,10082,27,12,14
L09384,10545,10653,27,12,17
L09385,10549,10444,27,12,15
L09386,10549,10433,27,12,14
L09387,10549,10420,27,12,14
L09388,10549,10445,27,12,16
L09389,10555,10826,27,12,18
L09390,10451,10472,27,12,15
L09391,10549,10443,27,12,14
L09392,10549,10384,27,12,15
L09393,10451,10100,27,12,17
L09394,10451,10600,27,12,18
L09395,10549,10064,27,12,14
L09396,10429,10099,27,12,16
L09397,10549,10452,27,12,14
L09398,10451,10417,27,12,14
L09399,10549,10450,27,12,14
L09400,10843,10431,27,12,16
L09401,10429,10080,27,12,15
L09402,10549,10025,27,12,14
L09403,10780,10203,27,12,14
L09404,10082,10431,27,12,16
L09405,10429,10801,27,12,17
L09406,10549,10391,27,12,16
L09407,10451,10873,27,12,14
L09408,10451,10083,27,12,15
L09409,10451,10012,27,12,16
L09410,10451,10012,26,12,16
L09411,10451,10206,26,12,16
L09412,10451,10913,26,12,16
L09413,10545,10059,26,12,16
L09414,10545,10130,26,12,14
L09415,10545,10654,26,12,16
L09416,10545,10551,26,12,15
L09417,10545,10700,26,12,16
L09418,10417,10451,26,12,14
L09419,10549,10519,26,12,16
L09420,10549,10440,26,12,14
L09421,10837,10431,26,12,14
L09422,10390,10431,26,12,16
L09423,10577,10431,26,12,17
L09424,10630,10431,26,12,16
L09425,10268,10431,26,12,16
L09426,10200,10431,26,12,16
L09427,10549,10425,26,12,14
L09428,10439,10549,26,12,15
L09429,10476,10431,26,12,15
L09430,10549,10127,26,12,14
L09431,10554,10203,26,12,16
L09432,10451,10289,26,12,18
L09433,10451,10475,26,12,15
L09434,10451,10082,26,12,15
L09435,10549,10421,26,12,14
L09436,10434,10549,26,12,14
L09437,10549,10427,26,12,16
L09438,10451,10475,26,12,15
L09439,10451,10099,26,12,17
L09440,10451,10493,25,12,15
L09441,10451,10305,25,12,17
L09442,10451,10289,25,12,18
L09443,10338,10431,25,12,14
L09444,10698,10431,25,12,17
L09445,10451,10095,25,12,15
L09446,10451,10015,25,12,16
L09447,10417,10384,25,12,15
L09448,10417,10477,25,12,16
L09449,10430,10873,25,12,16
L09450,10451,10551,25,12,15
L09451,10451,10263,25,12,18
L09452,10451,10817,25,12,18
L09453,10451,10082,25,12,16
L09454,10452,10079,25,12,16
L09455,10549,10080,25,12,14
L09456,10429,10471,25,12,16
L09457,10451,10452,25,12,13
L09458,10451,10701,25,12,18
L09459,10451,10349,25,12,18
L09460,10549,10433,25,12,16
L09461,10429,10378,25,12,15
L09462,10429,10267,25,12,16
L09463,10429,10614,25,12,17
L09464,10429,10645,25,12,16
L09465,10451,10467,25,12,15
L09466,10451,10067,25,12,15
L09467,10451,10082,25,12,14
L09468,10451,10452,25,12,13
L09469,10451,10463,25,12,16
L09470,10451,10434,25,12,14
L09471,10451,10082,25,12,14
L09472,10451,10476,25,12,17
L09473,10451,10414,25,12,17
L09474,10451,10082,25,12,16
L09475,10451,10390,25,12,16
L09476,10451,10350,25,12,17
L09477,10451,10203,25,12,16
L09478,10451,10436,25,12,14
L09479,10451,10200,25,12,16
L09480,10451,10082,25,12,16
L09481,10451,10067,25,12,16
L09482,10451,10012,25,12,17
L09483,10451,10350,25,12,18
L09484,10451,10441,25,12,14
L09485,10549,10080,24,12,15
L09486,10549,10461,24,12,15
L09487,10549,10737,24,12,16
L09488,10451,10203,24,12,14
L09489,10549,10439,24,12,16
L09490,10549,10110,24,12,16
L09491,10549,10438,24,12,14
L09492,10780,10737,24,12,16
L09493,10549,10205,24,12,16
L09494,10451,10900,24,12,16
L09495,10263,10662,24,12,14
L09496,10452,10577,24,12,16
L09497,10451,10263,24,12,17
L09498,10095,10431,24,12,17
L09499,10549,10451,24,12,14
L09500,10429,10263,24,12,18
L09501,10451,10458,24,12,17
L09502,10451,10837,24,12,15
L09503,10549,10781,24,12,15
L09504,10417,10244,24,12,17
L09505,10549,10426,24,12,13
L09506,10549,10467,23,12,16
L09507,10549,10650,23,12,15
L09508,10549,10581,23,12,16
L09509,10549,10437,23,12,14
L09510,10452,10015,23,12,17
L09511,10780,10913,23,12,14
L09512,10429,10801,23,12,16
L09513,10244,10476,23,12,15
L09514,10549,10110,23,12,17
L09515,10451,10321,23,12,17
L09516,10549,10127,23,12,14
L09517,10452,10551,22,12,13
L09518,10452,10581,22,12,15
L09519,10451,10121,22,12,16
L09520,10549,10472,22,12,15
L09521,10414,10549,22,12,16
L09522,10555,10519,22,12,16
L09523,10417,10533,22,12,13
L09524,10426,10433,22,12,14
L09525,10549,10445,22,12,16
L09526,10549,10600,22,12,17
L09527,10549,10800,22,12,17
L09528,10549,10082,22,12,14
L09529,10451,10651,22,12,15
L09530,10549,10096,22,12,17
L09531,10430,10076,22,12,17
L09532,10549,10433,22,12,15
L09533,10074,10549,22,12,16
L09534,10430,10614,21,12,17
L09535,10549,10403,21,12,15
L09536,10549,10200,21,12,16
L09537,10780,10012,21,12,15
L09538,10417,10477,21,12,16
L09539,10073,10064,21,12,14
L09540,10549,10230,21,12,15
L09541,10549,10843,21,12,18
L09542,10451,10349,21,12,18
L09543,10549,10447,21,12,14
L09544,10549,10321,21,12,17
L09545,10549,10478,21,12,15
L09546,10549,10197,21,12,15
L09547,10549,10433,21,12,15
L09548,10429,10390,21,12,15
L09549,10452,10193,21,12,14
L09550,10451,10080,20,12,16
L09551,10549,10003,20,12,15
L09552,10451,10445,20,12,15
L09553,10451,10551,20,12,15
L09554,10451,10483,20,12,16
L09555,10549,10551,20,12,14
L09556,10549,10826,20,12,16
L09557,10451,10082,20,12,14
L09558,10451,10059,20,12,16
L09559,10451,10087,20,12,17
L09560,10451,10520,20,12,17
L09561,10451,10415,20,12,16
L09562,10587,10431,20,12,14
L09563,10451,10801,20,12,16
L09564,10451,10519,20,12,15
L09565,10451,10200,20,12,14
L09566,10451,10800,20,12,17
L09567,10549,10273,20,12,16
L09568,10417,10127,20,12,16
L09569,10417,10338,20,12,14
L09570,10417,10483,20,12,15
L09571,10426,10727,20,12,14
L09572,10025,10451,20,12,15
L09573,10549,10440,20,12,15
L09574,10451,10169,20,12,16
L09575,10429,10300,20,12,16
L09576,10451,10433,20,12,16
L09577,10549,10545,20,12,13
L09578,10452,10350,20,12,16
L09579,10452,10549,20,12,13
L09580,10452,10451,20,12,15
L09581,10451,10472,20,12,16
L09582,10451,10200,20,12,14
L09583,10451,10093,19,12,16
L09584,10011,10533,19,12,17
L09585,10549,10429,19,12,14
L09586,10451,10450,19,12,15
L09587,10451,10025,19,12,15
L09588,10417,10456,19,12,17
L09589,10549,10431,19,12,15
L09590,10549,10654,19,12,17
L09591,10451,10012,19,12,15
L09592,10451,10429,19,12,16
L09593,10451,10788,18,12,15
L09594,10549,10950,18,12,15
L09595,10780,10452,18,12,15
L09596,10549,10083,18,12,15
L09597,10549,10439,18,12,16
L09598,10780,10431,18,12,16
L09599,10417,10451,18,12,15
L09600,10780,10100,18,12,17
L09601,10549,10436,18,12,15
L09602,10451,10391,18,12,17
L09603,10549,10551,18,12,13
L09604,10451,10415,18,12,15
L09605,10549,10200,18,12,14
L09606,10549,10875,18,12,15
L09607,10549,10762,18,12,17
L09608,10780,10549,18,12,14
L09609,10780,10537,18,12,17
L09610,10417,10483,18,12,17
L09611,10549,10444,17,12,13
L09612,10429,10378,17,12,15
L09613,10549,10450,17,12,14
L09614,10549,10310,17,12,17
L09615,10451,10082,17,12,15
L09616,10451,10243,17,12,16
L09617,10451,10203,17,12,14
L09618,10451,10798,17,12,17
L09619,10451,10418,17,12,14
L09620,10451,10350,17,12,17
L09621,10451,10817,17,12,16
L09622,10451,10012,17,12,17
L09623,10451,10654,17,12,17
L09624,10451,10082,17,12,16
L09625,10451,10342,17,12,16
L09626,10800,10614,17,12,18
L09627,10549,10064,17,12,14
L09628,10451,10425,17,12,15
L09629,10328,10310,17,12,13
L09630,10545,10321,16,12,18
L09631,10545,10529,16,12,15
L09632,10451,10101,16,12,15
L09633,10451,10651,16,12,16
L09634,10451,10737,16,12,16
L09635,10451,10614,16,12,15
L09636,10451,10410,16,12,15
L09637,10549,10437,16,12,16
L09638,10451,10338,16,12,14
L09639,10451,10658,16,12,16
L09640,10429,10328,16,12,17
L09641,10780,10419,16,12,13
L09642,10780,10547,16,12,15
L09643,10780,10630,16,12,17
L09644,10780,10779,16,12,13
L09645,10630,10350,16,12,15
L09646,10451,10950,16,12,14
L09647,10451,10551,16,12,15
L09648,10451,10713,16,12,15
L09649,10787,10549,16,12,15
L09650,10549,10447,16,12,14
L09651,10451,10427,16,12,14
L09652,10549,10419,16,12,15
L09653,10451,10082,16,12,14
L09654,10549,10066,16,12,15
L09655,10429,10908,16,12,16
L09656,10429,10244,16,12,15
L09657,10549,10547,16,12,15
L09658,10549,10433,16,12,16
L09659,10476,10244,16,12,15
L09660,10451,10100,16,12,16
L09661,10549,10169,15,12,14
L09662,10549,10433,15,12,16
L09663,10950,10429,15,12,16
L09664,10417,10067,15,12,15
L09665,10451,10178,15,12,17
L09666,10549,10443,15,12,15
L09667,10451,10453,15,12,15
L09668,10549,10441,15,12,14
L09669,10451,10350,15,12,16
L09670,10451,10742,15,12,15
L09671,10451,10012,15,12,16
L09672,10780,10737,15,12,17
L09673,10451,10025,15,12,14
L09674,10451,10350,15,12,17
L09675,10451,10082,15,12,15
L09676,10451,10447,14,12,15
L09677,10451,10078,14,12,16
L09678,10451,10082,14,12,15
L09679,10451,10682,14,12,15
L09680,10451,10475,14,12,17
L09681,10451,10205,14,12,15
L09682,10549,10429,14,12,16
L09683,10549,10451,14,12,14
L09684,10417,10781,14,12,13
L09685,10417,10483,14,12,17
L09686,10451,10206,14,12,16
L09687,10549,10614,14,12,16
L09688,10451,10438,14,12,15
L09689,10451,10342,14,12,14
L09690,10451,10350,14,12,18
L09691,10451,10015,14,12,15
L09692,10429,10630,14,12,17
L09693,10451,10012,14,12,16
L09694,10451,10427,14,12,14
L09695,10429,10168,13,12,16
L09696,10417,10869,13,12,15
L09697,10430,10428,13,12,13
L09698,10837,10425,13,12,16
L09699,10451,10067,13,12,14
L09700,10451,10442,13,12,14
L09701,10780,10950,13,12,15
L09702,10451,10424,13,12,14
L09703,10451,10472,13,12,15
L09704,10073,10230,13,12,16
L09705,10780,10355,13,12,18
L09706,10780,10451,13,12,15
L09707,10780,10452,13,12,14
L09708,10780,10744,13,12,15
L09709,10452,10058,13,12,16
L09710,10451,10904,13,12,16
L09711,10451,10080,13,12,16
L09712,10451,10127,13,12,15
L09713,10780,10127,13,12,14
L09714,10780,10433,13,12,13
L09715,10780,10004,13,12,15
L09716,10780,10467,13,12,17
L09717,10780,10587,13,12,14
L09718,10780,10100,13,12,17
L09719,10451,10082,13,12,14
L09720,10451,10425,13,12,14
L09721,10451,10082,12,12,14
L09722,10451,10200,12,12,14
L09723,10451,10082,12,12,16
L09724,10451,10082,12,12,15
L09725,10451,10439,12,12,16
L09726,10451,10064,12,12,15
L09727,10780,10403,12,12,17
L09728,10417,10015,12,12,15
L09729,10417,10525,12,12,17
L09730,10451,10461,12,12,16
L09731,10549,10424,12,12,15
L09732,10451,10716,12,12,14
L09733,10451,10551,12,12,15
L09734,10451,10651,12,12,17
L09735,10451,10384,12,12,17
L09736,10451,10421,12,12,15
L09737,10451,10452,12,12,14
L09738,10451,10421,12,12,14
L09739,10549,10429,12,12,14
L09740,10780,10713,12,12,15
L09741,10451,10419,11,12,16
L09742,10451,10933,11,12,16
L09743,10073,10342,11,12,15
L09744,10451,10059,11,12,15
L09745,10451,10429,11,12,15
L09746,10451,10390,11,12,16
L09747,10451,10734,11,12,15
L09748,10451,10452,11,12,15
L09749,10451,10076,11,12,16
L09750,10429,10452,11,12,14
L09751,10549,10328,11,12,18
L09752,10451,10425,11,12,14
L09753,10549,10451,11,12,13
L09754,10451,10082,11,12,16
L09755,10451,10445,11,12,14
L09756,10073,10520,11,12,16
L09757,10417,10073,11,12,17
L09758,10451,10203,11,12,15
L09759,10451,10551,11,12,15
L09760,10451,10350,11,12,18
L09761,10451,10438,11,12,13
L09762,10451,10438,10,12,13
L09763,10451,10422,10,12,14
L09764,10451,10273,10,12,17
L09765,10780,10688,10,12,16
L09766,10003,10431,10,12,16
L09767,10429,10067,10,12,16
L09768,10451,10464,10,12,15
L09769,10452,10445,10,12,15
L09770,10451,10713,10,12,14
L09771,10451,10430,10,12,15
L09772,10451,10328,10,12,16
L09773,10451,10713,10,12,14
L09774,10451,10452,10,12,13
L09775,10451,10384,10,12,17
L09776,10451,10082,10,12,15
L09777,10451,10441,9,12,15
L09778,10451,10651,9,12,17
L09779,10451,10439,9,12,16
L09780,10451,10716,9,12,14
L09781,10451,10082,9,12,16
L09782,10451,10476,9,12,16
L09783,10451,10082,9,12,14
L09784,10451,10600,9,12,16
L09785,10451,10328,9,12,17
L09786,10263,10442,9,12,18
L09787,10429,10762,9,12,15
L09788,10417,10328,9,12,18
L09789,10417,10577,9,12,15
L09790,10417,10403,9,12,17
L09791,10417,10734,9,12,16
L09792,10426,10452,9,12,14
L09793,10451,10464,9,12,15
L09794,10451,10788,9,12,15
L09795,10451,10422,9,12,14
L09796,10452,10716,9,12,14
L09797,10549,10205,9,12,14
L09798,10451,10011,9,12,16
L09799,10451,10415,9,12,17
L09800,10451,10468,9,12,17
L09801,10451,10475,9,12,17
L09802,10476,10464,9,12,14
L09803,10549,10080,9,12,15
L09804,10451,10338,9,12,16
L09805,10451,10349,9,12,18
L09806,10545,10080,8,12,14
L09807,10545,10352,8,12,17
L09808,10549,10003,8,12,15
L09809,10549,10478,8,12,16
L09810,10451,10443,8,12,15
L09811,10451,10080,8,12,14
L09812,10451,10003,8,12,17
L09813,10451,10349,8,12,16
L09814,10451,10453,8,12,13
L09815,10451,10124,8,12,16
L09816,10429,10059,8,12,15
L09817,10549,10450,8,12,15
L09818,10451,10059,8,12,15
L09819,10451,10549,8,12,15
L09820,10429,10468,8,12,17
L09821,10429,10600,8,12,16
L09822,10429,10869,8,12,16
L09823,10451,10461,8,12,15
L09824,10549,10422,8,12,14
L09825,10451,10713,8,12,15
L09826,10549,10478,8,12,15
L09827,10451,10082,8,12,15
L09828,10451,10082,8,12,15
L09829,10452,10446,7,12,14
L09830,10451,10012,7,12,15
L09831,10451,10338,7,12,15
L09832,10451,10342,7,12,16
L09833,10451,10422,7,12,14
L09834,10549,10545,7,12,14
L09835,10417,10800,7,12,16
L09836,10452,10193,7,12,14
L09837,10452,10439,7,12,14
L09838,10451,10082,7,12,16
L09839,10451,10475,7,12,17
L09840,10451,10203,7,12,14
L09841,10451,10450,7,12,16
L09842,10451,10082,7,12,15
L09843,10451,10082,7,12,14
L09844,10451,10788,7,12,15
L09845,10451,10520,7,12,16
L09846,10451,10419,7,12,16
L09847,10451,10476,7,12,16
L09848,10451,10817,7,12,18
L09849,10451,10734,7,12,17
L09850,10451,10082,7,12,16
L09851,10451,10012,7,12,16
L09852,10451,10064,7,12,15
L09853,10451,10420,7,12,14
L09854,10451,10012,7,12,15
L09855,10451,10100,7,12,17
L09856,10451,10467,7,12,16
L09857,10451,10082,7,12,16
L09858,10451,10715,7,12,14
L09859,10451,10429,7,12,15
L09860,10451,10305,7,12,17
L09861,10426,10447,7,12,15
L09862,10451,10082,7,12,16
L09863,10549,10415,7,12,17
L09864,10452,10193,7,12,14
L09865,10451,10579,7,12,16
L09866,10451,10074,7,12,16
L09867,10451,10579,7,12,16
L09868,10780,10350,7,12,18
L09869,10780,10600,7,12,18
L09870,10549,10713,7,12,14
L09871,10451,10422,7,12,15
L09872,10451,10349,6,12,16
L09873,10451,10425,6,12,14
L09874,10429,10338,6,12,15
L09875,10549,10197,6,12,14
L09876,10549,10415,6,12,16
L09877,10549,10342,6,12,14
L09878,10549,10713,6,12,15
L09879,10549,10800,6,12,17
L09880,10451,10554,6,12,15
L09881,10451,10243,6,12,16
L09882,10451,10082,6,12,14
L09883,10451,10548,6,12,15
L09884,10451,10082,6,12,16
L09885,10451,10082,6,12,14
L09886,10429,10082,6,12,16
L09887,10451,10788,6,12,17
L09888,10451,10425,6,12,16
L09889,10549,10427,6,12,16
L09890,10549,10087,6,12,17
L09891,10549,10551,6,12,14
L09892,10451,10082,6,12,15
L09893,10451,10003,6,12,16
L09894,10451,10074,6,12,15
L09895,10451,10082,6,12,14
L09896,10451,10464,6,12,16
L09897,10451,10547,5,12,13
L09898,10451,10475,5,12,17
L09899,10451,10418,5,12,15
L09900,10451,10438,5,12,15
L09901,10451,10475,5,12,15
L09902,10451,10342,5,12,15
L09903,10549,10600,5,12,18
L09904,10451,10551,5,12,15
L09905,10451,10428,5,12,14
L09906,10451,10475,5,12,16
L09907,10549,10433,5,12,14
L09908,10451,10082,5,12,16
L09909,10476,10461,5,12,14
L09910,10476,10467,5,12,13
L09911,10451,10342,5,12,16
L09912,10451,10082,5,12,14
L09913,10451,10082,5,12,16
L09914,10451,10843,5,12,16
L09915,10451,10200,5,12,14
L09916,10451,10418,5,12,13
L09917,10451,10452,5,12,15
L09918,10451,10549,5,12,13
L09919,10871,10451,5,12,14
L09920,10549,10427,5,12,15
L09921,10451,10483,5,12,15
